population,population_density,vulnerable_population,sos_count,medical_emergency_count,injured_people,food_supply_days_remaining,water_supply_days_remaining,medicine_supply_days_remaining,shelter_demand,distance_to_nearest_hospital_km,distance_to_nearest_warehouse_km,accessibility_score,accessibility_risk,rainfall_mm,flood_risk,landslide_risk,weather_severity,road_blockage,connectivity,disaster_severity,request_age_hours,priority_score,priority_level
17153,242.78735494943598,935,233,66,75,7,2,8,5821,30.16796090195876,181.33091844772198,42,58,309.66271699886636,7,7,5,4,1,7,43.246252168811125,34.214673869584445,LOW
11331,367.8280801434138,1700,12,5,6,7,10,6,2496,143.88611914503295,72.41672032419399,61,39,188.1630477867238,4,5,4,3,5,5,6.2874033693221945,6.403265323288797,LOW
6224,269.34471778106433,1166,43,12,16,10,8,12,576,128.91953215701614,190.96573999781322,70,30,118.09129982218552,4,2,1,3,9,4,65.80783273771016,9.780102813692949,LOW
11583,513.8845216222006,2373,36,7,13,14,13,8,1092,38.421751415970526,14.726417582775035,46,54,295.70606029033905,3,7,6,6,2,2,8.928865741670425,3.9021666144668434,LOW
46417,1237.779273591239,10020,75,18,44,12,14,12,3819,52.49711261870827,81.59875659307147,66,34,319.2808535925309,4,6,7,1,0,2,37.47593966913769,15.057652946553986,LOW
20316,443.1359676987699,5263,16,6,7,9,7,10,5491,35.43446213422459,180.2017829266799,66,34,81.1363176322721,3,3,1,4,4,6,61.76518527498255,14.843464180289866,LOW
42740,509.17218017805897,4439,19,0,1,12,11,9,5838,76.32201412181944,62.18100716522676,75,25,122.06780081813227,3,4,3,1,5,4,34.277173024117445,5.3712930531446474,LOW
6776,413.43154954033605,542,16,0,0,10,7,8,1452,7.843527208766771,61.88547556105049,66,34,197.91073738946488,5,5,6,1,10,5,12.345430322267186,8.04205783531835,LOW
48903,653.6265214886307,12855,253,19,61,13,9,9,10902,102.34836129003538,67.49823416555886,84,16,74.60873190675068,3,1,1,1,4,5,27.183574682544094,23.76061720145112,LOW
39163,705.7894851314342,3491,303,46,104,7,3,7,1441,80.85793172355804,126.33954312091522,18,82,371.533719501517,6,8,9,10,4,8,71.16969625500657,49.82017494399563,MEDIUM
14494,447.97052109524554,4256,0,0,0,13,14,11,0,135.30264460365999,93.28322736672722,81,19,236.53356502429938,3,2,6,1,9,0,71.98278183412387,0.8309007960767785,LOW
23999,463.1414681009336,6254,263,119,137,6,6,5,2802,28.83693922762005,148.07961890713509,77,23,48.48131094867707,4,1,0,2,10,7,51.32470178841359,29.846285383691658,LOW
23540,702.8020232955896,4124,173,24,27,3,4,5,4659,121.59584067886409,180.0330220872865,53,47,73.61194587298483,5,4,1,5,7,9,63.99145011884357,28.905255183078207,LOW
43820,711.0429081362659,12942,70,16,39,8,11,9,6940,119.83434709767378,138.09788123914353,38,62,381.74213812993776,6,8,9,5,9,4,3.6607810637675207,15.98991462388258,LOW
17459,377.77636630711436,1297,141,65,87,6,10,10,2902,23.441272436448603,48.848676837539344,53,47,295.26743427864733,2,7,8,5,0,5,20.231967611248123,21.588328504036916,LOW
6599,320.0519880053709,829,24,0,2,11,11,7,1473,62.7910875008985,187.2095614484954,55,45,293.76203380199445,6,5,5,3,7,5,26.880607780228996,8.402936905933116,LOW
42767,2660.4016735481273,8962,0,0,0,14,14,9,0,29.67213296595495,60.25364593602092,96,4,28.999437602021814,0,0,0,1,10,0,1.3578317939750046,2.4051234412356672,LOW
20076,352.6058791819222,2760,62,27,47,11,12,9,749,41.93447256634459,38.47991611235004,33,67,358.1195350835788,6,7,10,7,6,2,27.452751225181828,15.741893496756642,LOW
36446,401.70071675078157,10281,341,42,52,7,7,10,288,43.17069535042893,27.09378298358257,50,50,177.49414502344183,5,5,1,5,0,5,7.151758331747117,35.675116791949044,MEDIUM
6616,175.60259775178005,439,121,80,88,5,4,5,1530,85.65427713373705,117.04291072657146,30,70,263.8869290559705,6,8,6,7,8,10,37.49476509411589,33.77566957350055,LOW
16063,215.22071156601757,3009,58,13,28,3,4,3,5815,64.6545851052675,31.614867871323842,3,97,383.8756876456056,10,9,10,10,3,10,0.8159805862734988,28.774769176907753,LOW
27288,403.8309556843372,5395,230,67,108,2,8,9,3287,142.42125658091427,36.36741798139984,63,37,40.00495214262276,3,4,2,4,6,8,19.83716703255134,31.838892752030404,LOW
27428,293.3547569000586,5847,37,0,1,11,13,7,3172,23.323670582315746,67.00579131314436,56,44,192.9105837946315,4,4,5,5,2,5,62.43926328834612,8.308336290768564,LOW
36836,443.84360995596387,4196,354,97,211,8,8,7,2020,146.18535955327883,63.514071840048125,73,27,19.84509466477271,2,3,1,3,7,5,15.733650855298915,32.834089510844,LOW
10347,175.88712882674025,1460,0,0,0,11,14,14,0,38.44260283106827,124.80550696310704,85,15,199.81816932948618,3,2,4,0,3,0,5.1363052198997945,1.9660157357593946,LOW
26655,395.36979132769847,6954,101,52,58,6,9,6,645,117.0667207753687,165.18160309980948,65,35,100.90376419502843,5,4,1,2,1,8,18.355751088136028,32.17892552980344,LOW
14635,161.98707511682062,1444,78,21,50,10,12,11,1548,54.1506392950591,154.65643467854954,62,38,364.4262117095482,6,4,10,2,1,3,59.670447479249304,12.233638375195547,LOW
18274,425.4290392099807,4691,35,8,14,11,12,9,346,25.746802335510516,59.87204639613058,91,9,159.39699770923474,0,3,3,0,7,1,42.483896489858985,3.612131184065027,LOW
2242,62.19917002355219,427,0,0,0,14,13,14,0,129.39393186070478,56.60899461733619,94,6,253.54897842083167,0,2,4,0,7,0,42.40431740763417,1.5134033019685618,LOW
18809,3120.7623643876163,4524,12,0,1,14,11,14,1605,49.784830389287166,193.50039072032385,61,39,344.1149059258196,6,3,9,3,0,2,0.5410418342264037,1.9510187569643733,LOW
1119,13.397611208965728,255,2,0,0,12,13,13,54,100.53403361289212,11.564885902472424,44,56,393.4767433668706,6,6,9,5,5,2,34.258811792106194,1.6902619637724892,LOW
18158,223.91529120298492,1849,119,22,82,12,8,8,2176,87.13433433756086,177.146901281441,63,37,201.52774813141838,3,4,5,4,8,4,19.491689838638372,23.88946115170421,LOW
35207,2359.2157865370514,6766,0,0,0,14,14,14,0,73.40466486167678,47.94841863325694,65,35,182.30308114458236,2,3,2,5,8,0,24.53894437347224,1.2781376113502196,LOW
20837,348.43636030942355,5562,43,8,13,7,9,5,4094,76.89382353403816,189.9840213870559,62,38,30.295858118583485,3,3,0,5,1,6,43.30609459327068,7.634329162256243,LOW
16501,336.21810459913985,2607,0,0,0,13,14,14,0,111.17449754338169,75.03838411722874,97,3,5.0955773348860145,1,0,0,0,7,0,63.01529392146286,0.0,LOW
1468,90.18659245952892,428,7,0,4,9,10,14,167,17.727072547898885,93.66683703971793,51,49,243.52083699939845,4,7,5,4,7,3,13.488468767408252,7.856651438600506,LOW
48114,490.1889788883393,7845,264,86,100,8,7,7,7086,101.88619598389624,144.3529166494324,69,31,26.185740859058406,3,2,0,4,3,5,55.42787469230112,36.8524736585652,MEDIUM
26392,1039.2143016421642,2261,0,0,0,14,12,14,0,134.89275470279392,121.65711977991946,97,3,152.1515748153893,1,0,4,0,3,0,3.9965056868482733,0.0,LOW
26119,2293.7062620048473,3848,126,22,74,9,7,7,1905,13.379288567880302,70.40847264429632,63,37,1.4425744425845988,3,4,0,4,4,6,23.86113536275158,16.462117594898682,LOW
781,12.697018990807814,224,7,1,4,3,3,6,317,25.394734188881678,115.22787401488647,23,77,246.0909995862683,7,8,5,8,10,9,16.152257312109377,13.849510651461522,LOW
27920,371.3144464745999,3627,327,22,25,7,3,5,8124,108.91163082179456,148.83430802894839,65,35,170.1660641761985,4,5,3,2,9,6,65.9642548326163,30.146525034656058,LOW
15860,1962.3546208976948,4235,23,2,4,12,11,11,567,68.40583899546955,18.043639721473497,97,3,50.80830791451514,0,1,2,0,6,2,13.226850305158235,2.5161863258264656,LOW
39530,584.9521624811299,10685,163,8,17,10,10,6,665,63.51455001798481,12.127867998583781,66,34,118.54704273632883,3,3,1,4,0,3,41.87218214636733,20.019706857931865,LOW
1558,28.037856684746536,214,3,0,1,10,7,7,86,24.860162008914198,97.03271842384935,54,46,227.8642795887698,7,3,5,4,10,5,12.281996351499652,2.716606061927667,LOW
21177,1429.8952439395887,1499,70,10,40,8,2,4,7101,78.48165590407928,35.048957382667695,21,79,262.68534720399083,6,7,7,10,8,10,34.35408564228262,28.42888709704069,LOW
11224,524.7368665888166,2594,107,8,14,5,10,9,582,23.3490701234747,136.22541537829574,41,59,184.93435186537872,6,7,3,5,2,6,30.05809294760328,9.860477178130823,LOW
28904,490.25096799082075,3696,147,10,15,9,10,13,3382,74.10996616502835,50.66996668321249,55,45,321.58364643637833,6,5,8,3,10,3,3.457039244720119,14.085030348484985,LOW
38446,1159.6196833164925,9447,473,159,232,5,2,5,15969,115.72421834944022,92.24171029117748,60,40,44.97616468119428,4,4,2,4,3,9,59.549532949593186,67.13846513147499,HIGH
40248,427.5334870442099,6466,161,11,29,5,0,4,19392,42.44833189363871,47.557478006111104,74,26,33.81828904496311,4,2,1,2,6,10,56.27805913084003,14.764370641952512,LOW
30356,366.70550850212885,5200,135,33,51,6,5,2,113,74.71399438606046,114.21188129233366,79,21,17.697707607123327,5,2,2,0,4,8,20.36687360284807,18.943228354615968,LOW
9700,98.5382965030841,2371,142,3,5,9,6,6,3717,148.84231556254116,32.05015728306809,36,64,214.3311357797769,7,5,6,7,4,8,44.40065228806065,24.561343950693363,LOW
34497,1162.7393672895805,5022,178,64,96,5,5,3,10213,104.5643113863354,14.39030202962125,26,74,282.49268169378314,7,7,6,8,0,8,26.430875032975656,37.537508441397584,MEDIUM
26111,268.84259836629985,4198,389,125,168,8,6,5,987,126.9967318392538,19.715011240272467,56,44,52.208559769011885,4,4,0,5,1,9,55.499740744516764,55.915150992823605,MEDIUM
41735,907.9296540363657,6011,134,27,69,8,5,5,4332,65.15290295127913,191.3091038879089,50,50,255.578248742157,6,4,5,5,4,5,50.01263862422431,21.776558025237915,LOW
35557,935.3588915602813,5043,67,12,14,14,12,14,1244,116.33983385324902,37.0343815360778,77,23,190.77910647581388,2,3,5,2,1,1,6.968389150077274,10.199903194522541,LOW
1739,177.75360824632978,315,3,0,0,13,13,10,83,10.873830076491666,144.61086809599868,40,60,394.9378000604461,6,6,10,6,0,1,60.85945382394521,6.091341352350359,LOW
38638,3858.8993920051275,9744,70,43,44,6,1,4,3171,22.82212146862552,22.90597880233699,14,86,286.9894437065646,10,8,7,8,9,10,13.328966514295502,28.736273709216704,LOW
49438,698.8585340703142,6943,231,28,132,7,13,9,947,34.44523597340901,30.550466924684613,58,42,262.9893340766503,5,5,5,3,2,3,12.94884372627565,20.038258517280777,LOW
625,12.885733273231972,113,2,0,0,5,10,2,118,63.28302906920683,106.68648776777358,15,85,228.1798939489378,7,8,4,10,10,8,52.96290154959794,18.23550650821791,LOW
45772,1725.9716804767213,9963,46,7,23,13,11,12,4431,127.63300735723566,98.3254767293253,45,55,398.94647261988155,3,6,10,7,0,2,13.602450889439481,7.626126468396532,LOW
24357,384.62158501001284,2858,118,5,8,9,6,11,5914,55.20857736424992,190.8002587935752,26,74,392.1836683418309,7,7,10,8,9,5,9.251382178212141,20.173097709201425,LOW
15898,547.8003675943062,1897,18,4,12,9,13,14,181,99.92007305974212,189.5187360739401,71,29,215.24605019780861,4,3,4,2,7,1,24.49417214683639,6.044679381261595,LOW
7138,119.2149981386864,2022,0,0,0,14,14,14,0,107.8505727465051,158.12564208306836,80,20,182.0733389337047,3,1,4,2,7,0,60.467942377427136,0.0,LOW
7070,180.70365611602975,1632,33,13,15,12,11,14,1283,89.9964413428095,124.39934772419645,71,29,184.84596908070094,4,3,4,2,7,4,13.141826213625272,10.992494603318974,LOW
3749,45.03981658226511,728,11,2,8,9,9,7,964,56.80008538466975,96.4424603046721,57,43,171.33695612934625,4,5,4,4,6,7,24.74371900792414,8.681400246403141,LOW
9610,115.83039234497747,2036,12,0,1,6,3,3,4204,88.67273454846392,77.67392152240001,24,76,212.55932279852888,8,8,4,7,6,9,20.967157466273836,16.20763094568666,LOW
40863,811.6065464781599,2342,435,214,238,2,3,4,16423,54.6285109545132,189.94663392535554,60,40,109.4337071257483,4,4,2,4,1,9,25.958351827471848,64.13383904512538,HIGH
14105,368.00949539242407,2884,15,5,11,14,11,13,151,17.16169209004175,124.55267417069025,44,56,370.71551324577064,4,8,10,5,8,1,51.570433296575246,3.6301271765952214,LOW
12615,319.82714843782566,2237,160,21,39,5,4,6,4312,148.9565768369721,120.02378026033895,41,59,196.0920325847741,8,5,3,5,6,9,29.49078904038376,26.687952969859722,LOW
39562,485.1680493728846,7375,422,1,5,5,8,7,768,23.441455776714083,54.061213136093826,12,88,336.80312473544365,7,9,9,10,4,8,54.80973271587026,44.23504927814747,MEDIUM
23411,647.1229533568472,3274,295,93,173,7,8,6,6701,15.490515656228316,18.87258539817148,56,44,190.121469867048,6,6,3,2,3,7,46.288824384758264,48.726185800685116,MEDIUM
39025,1569.7503850162047,2746,75,0,0,10,10,10,2347,132.38695863503762,189.58583015431344,59,41,287.3161095640972,2,5,7,5,7,2,26.31859152078759,11.34821809972102,LOW
33056,2533.9214634864893,3250,0,0,0,12,14,14,0,48.76602582946979,69.60969918048424,94,6,134.752785790632,1,1,3,0,4,0,31.405215884916984,0.0,LOW
13095,265.42566781015546,3767,51,1,2,10,11,10,1885,99.2930612406586,94.09191443164715,64,36,249.9227430933042,4,4,6,3,5,3,50.80902391218297,15.481372234189578,LOW
2469,48.59992321816609,375,23,9,12,7,9,6,43,52.705830801023765,31.781589281284297,51,49,199.34857818036775,6,5,4,4,3,7,38.735012042243454,13.078369232699584,LOW
44253,521.3207039274007,7375,96,12,28,10,13,13,710,61.760869265198316,169.01562268276547,67,33,146.84570261344393,4,3,4,3,1,2,62.58632154205816,17.2922582340221,LOW
17775,683.18937821604,1122,225,21,36,6,7,3,3873,43.00638094243549,15.25004824262682,6,94,352.6225044272004,8,10,7,10,6,9,67.22261442108886,39.27395603762637,MEDIUM
4970,120.648137334314,295,3,0,2,14,12,11,218,54.741380839986476,168.45824479882833,97,3,45.08467309956359,1,0,2,0,1,1,51.8160738117415,4.552778456449335,LOW
10725,131.11480130173027,2459,24,13,14,8,10,9,2620,64.55155808504875,36.65415242971369,61,39,194.76925932764414,6,3,4,3,10,6,71.22830906729295,17.075452241512526,LOW
42824,514.4379772799226,7902,175,29,47,8,12,12,6194,109.46033001838973,178.4471813999189,83,17,77.74762930645468,1,2,2,2,6,3,43.152380300482456,21.469395416311254,LOW
42474,1022.5322982672698,7525,120,9,27,10,7,4,6563,79.1727481640448,148.65680109386992,20,80,344.4220364870366,7,9,8,8,6,5,3.3479015072155835,24.98996152742471,LOW
43259,889.7956226546321,4792,167,40,98,11,7,8,2219,141.81695648776164,41.287349876387964,66,34,101.38773788626536,3,3,4,4,0,4,36.59692201309218,26.859788735604077,LOW
23696,700.8129696187091,5596,24,4,16,12,11,12,29,11.072657106622449,117.50541864329894,60,40,253.37213604472865,3,5,6,4,9,1,16.945663476088914,10.157986044274212,LOW
40787,435.7924724755596,3754,369,46,211,5,2,6,4091,77.94490678164408,69.4046997274917,72,28,66.22540603414163,5,3,2,1,9,9,24.36049239747807,28.011168272650174,LOW
14169,870.8046607170315,1381,17,4,8,13,14,14,478,89.71259438059913,43.864288793200856,83,17,161.96546778833465,1,2,4,2,2,1,35.54000872859651,1.623128479639693,LOW
37880,404.24221605795367,6256,47,3,8,5,6,4,14034,138.42856298076973,173.2446178881106,39,61,359.7428782597457,7,8,8,4,2,8,21.596132515374446,9.151103428319908,LOW
45641,652.3188913849381,5548,903,598,616,4,3,5,7323,12.127985925107,86.66932563637359,64,36,66.42577776077619,5,3,1,3,10,10,22.637947171709655,100.0,CRITICAL
48820,879.6498704393239,5461,641,129,384,2,1,6,19238,88.15743981560632,85.72330572942268,35,65,265.2783301393359,8,7,6,5,5,9,29.24416805332803,81.6837763244503,CRITICAL
47914,5913.402646790275,10124,43,14,17,12,13,13,946,128.77633963655376,42.2784682132578,97,3,81.80414822238191,1,0,2,0,10,1,20.981700364576223,3.236283088242755,LOW
38506,767.3324619020049,8191,124,22,50,4,5,5,4154,40.0795205772893,82.78247845629795,50,50,166.29962101286634,4,6,3,5,2,7,12.619321155459197,27.129306908765436,LOW
16077,367.591327000674,4117,28,4,12,8,3,3,2863,132.06239053597093,175.60720080248154,39,61,216.24675374983974,5,6,4,7,8,7,55.23755877384882,11.652731733564075,LOW
22973,1130.795466814114,3547,0,0,0,14,13,13,0,7.761294344772314,78.99445499303083,67,33,230.92256727589913,3,4,6,3,4,0,28.757641009729863,2.1053317424117624,LOW
29125,432.38524779326787,1988,0,0,0,14,14,14,0,111.2059212243908,190.80467687495974,82,18,241.00453502126214,1,1,6,3,5,0,59.970646985032154,8.740713681218855,LOW
16004,164.54975558430877,1895,25,11,17,8,11,11,1124,140.3014170694547,189.7986908495936,57,43,256.05256615636887,5,4,5,4,5,3,63.61426475029594,8.525989997803034,LOW
24589,420.98730483281696,7253,20,6,8,8,14,10,340,100.29366093780902,37.53074526839575,87,13,108.70747906951901,2,1,4,1,7,1,54.193889259855126,12.801104376916474,LOW
36987,507.3553893720352,7362,0,0,0,14,14,11,0,68.65924037716496,43.689138169302524,94,6,160.54699428686362,0,2,3,0,9,0,28.862131085991162,0.0,LOW
802,69.7221970728551,182,8,3,5,5,8,3,320,11.507747388544114,173.90807336305895,66,34,14.927465430025766,3,3,0,4,10,8,52.07453108103543,7.677069985854676,LOW
31963,715.402192633738,1656,84,4,15,11,10,9,2071,138.41650293178117,84.62457459569664,36,64,307.50279061255003,5,7,8,7,2,2,11.598266063067964,16.701579906804007,LOW
45412,2828.6932438533736,8153,0,0,0,14,14,10,0,73.19295229027834,10.831056633771773,74,26,334.83980071556095,2,4,9,2,8,0,47.769776779622006,0.0,LOW
29759,470.75402179201393,1767,15,5,7,10,12,12,355,9.204527928712462,62.03564574402049,100,0,79.69470539421822,0,0,1,0,6,1,29.531292572701066,2.0949097795611937,LOW
43323,460.1203291293383,8331,397,210,290,7,4,5,875,105.02405534267048,123.54950870715639,85,15,80.57758585187274,2,3,2,0,10,7,47.37857567190832,62.45547102232147,HIGH
37708,555.6007031894258,10565,44,0,0,14,8,11,582,74.86640176855744,161.86053353239393,82,18,16.814560876168283,1,1,0,3,5,4,54.467527338133216,10.0018442921117,LOW
31159,2534.016442298941,9101,355,17,60,5,4,3,14254,23.030071029149557,35.343837247719314,12,88,388.153529116995,10,10,10,7,10,10,40.73208389438107,44.72415241908099,MEDIUM
36340,939.180940530023,6727,263,46,49,10,6,7,1051,36.06941234998764,31.002859239179717,25,75,322.87462724689163,7,6,7,9,0,6,46.43721940342492,42.49532318057512,MEDIUM
32390,565.1420812995642,5329,82,13,21,8,8,7,3921,14.351148666097709,185.197604178743,85,15,144.28128116241282,3,2,3,0,3,5,15.76724709547595,8.2656910226969,LOW
14098,325.5533004271202,4035,0,0,0,13,14,14,0,88.27256325774316,152.7181898862907,74,26,192.7633085879301,3,3,3,2,4,0,42.87801816171723,0.0,LOW
47555,564.8118410827233,10386,397,42,187,6,9,12,10109,95.19427449154134,122.0581241478349,43,57,116.78678426034743,4,3,4,9,1,5,33.42391164886031,41.24471483641866,MEDIUM
47233,573.2595325469865,3127,180,123,127,0,3,5,4044,78.33263326153943,156.14549009922632,31,69,238.89758732883374,9,6,5,6,0,10,31.10577945834033,49.30100709272442,MEDIUM
20008,316.96370362563374,3329,111,36,56,4,11,5,2627,123.47980928537916,91.4823286482613,48,52,286.9233649334033,6,6,8,4,1,6,29.837576437547558,24.704568628105235,LOW
42787,1057.0301503107835,4709,240,29,46,13,12,11,1614,129.84627908966198,154.10659198873404,71,29,178.94739119674884,4,3,4,2,7,3,22.731068000989605,17.658956242022445,LOW
13880,474.4171004545563,2324,102,66,70,5,6,6,1242,94.26553751905337,80.6425683421618,29,71,349.4376773166494,10,7,9,5,9,7,22.331428360629637,31.780855765216014,LOW
27484,1825.2018905325267,4503,284,134,143,5,8,8,2922,6.849689557577429,56.377968773594446,47,53,206.810344887524,5,6,6,5,5,7,50.5290095984634,54.83764321931487,MEDIUM
45133,1165.7671100448813,8825,452,29,79,9,10,5,7949,105.80830008342167,148.51255004566406,77,23,57.70130763112431,3,2,1,2,9,6,40.38268254224858,36.272709040435196,MEDIUM
8625,194.90913547909733,1200,42,11,12,3,5,4,71,65.60988645345097,89.73773550988098,26,74,248.91655033505663,7,7,6,8,1,10,2.6415756765019953,18.514006349746182,LOW
36559,528.284988021973,3329,18,8,11,12,12,13,747,87.00583506782611,196.46164982197703,76,24,184.89238636312103,2,2,5,3,8,1,3.969553950639189,3.491555704271169,LOW
4533,67.13051009881325,797,34,4,20,9,8,6,211,99.11668729273823,76.40218463853918,27,73,374.2687452326903,7,8,8,7,7,5,41.263508574948204,13.009850707756224,LOW
38373,3290.917727645064,9882,293,52,135,6,6,5,9277,55.78430907742613,185.12820990090253,44,56,156.75756837436538,4,4,4,8,3,5,61.009268734568955,39.808299328535625,MEDIUM
17587,413.32904533892537,3798,22,1,2,7,6,5,3074,137.97928324991017,187.2628842277451,49,51,161.14629566004163,3,6,4,6,10,6,3.6444135014403893,9.119230958332452,LOW
41401,1859.1321638189472,5572,147,62,94,9,7,9,8985,24.426355678718274,55.952059942301766,42,58,260.3093559126441,5,5,8,7,9,5,36.76529578887312,28.259595773480523,LOW
6204,311.80255592711507,1761,5,0,1,14,14,14,60,102.36921205575042,161.66202450172253,69,31,210.7944873305712,2,3,4,4,6,1,61.35617934865772,4.211570197835679,LOW
8348,99.86397991799446,2321,97,21,59,4,5,8,2366,5.632139093704162,92.28415597746738,45,55,149.77995101537394,3,6,4,7,2,7,0.8180304340662907,15.767007456629536,LOW
22092,2459.6007383306624,2260,59,26,30,10,12,13,1374,139.0744102837512,184.32969817376613,22,78,395.9097662720358,7,7,9,9,5,3,20.219264393529137,13.344768724787812,LOW
46243,1031.6945910610393,2767,687,127,145,5,8,7,3286,21.313099319523268,95.52361180069538,49,51,120.87420399976673,4,5,3,6,2,8,66.27429561174192,83.07275648554976,CRITICAL
7424,353.8718290235709,1747,103,12,17,8,5,8,1978,18.75821337139832,151.41770629409956,53,47,111.01151679401143,5,4,2,5,9,7,6.325078072497345,23.500919738399855,LOW
27708,312.9561314386624,7118,87,8,9,10,11,14,2111,53.28610679257542,98.72380774112159,48,52,345.77105140884134,2,6,8,7,2,2,43.90024814121328,21.215665791672258,LOW
20114,347.27900209058214,5872,54,8,10,14,10,14,2003,59.16711147566669,53.282143585442675,94,6,1.3491774202222029,1,1,1,0,10,2,36.77778916185188,6.517374482383789,LOW
988,36.6181433010823,269,5,0,0,11,8,9,270,36.0735104868174,47.876524499490394,75,25,80.50126436196305,4,3,2,1,8,7,11.34507446514479,0.6532805791394747,LOW
40382,765.8173036432834,8081,9,3,4,14,13,13,293,89.84264083443308,90.83192690870565,85,15,236.17867530479043,1,4,5,0,5,1,3.537821214009373,0.6437998084984503,LOW
26423,354.7130200642444,4822,251,115,120,5,9,5,3409,69.22254421608471,153.54398483270083,56,44,64.98021113786594,4,4,0,5,7,8,36.434977774731784,45.50822399655285,MEDIUM
49008,510.387231816026,2791,115,16,53,10,7,10,3320,9.955460410957675,124.9635821843457,39,61,394.3215690894353,5,6,10,7,3,3,53.061808512717754,22.136907956407903,LOW
36441,1404.6904516999623,4069,139,69,71,8,11,10,1153,51.34954902701859,140.83956508110322,55,45,185.6782489686524,5,6,5,3,3,5,13.172858578707292,22.334421747333863,LOW
29665,332.61473916684935,4891,83,11,54,12,13,12,2337,122.51277246810972,63.642006639069066,61,39,238.94562998422035,4,5,6,3,7,2,49.92936776065786,10.220273501293114,LOW
2167,23.112474779179767,448,4,1,2,11,14,11,114,105.00672255497095,101.47271573194504,92,8,64.14938604207725,0,0,3,2,6,2,39.56640679027497,0.0,LOW
26713,290.1696068469303,5057,81,11,14,6,11,11,2522,110.10627376908266,18.435100344172128,76,24,115.75124034877113,2,2,2,3,4,2,26.086019429737423,15.753295264469976,LOW
4614,70.58892222872518,1087,39,14,18,3,5,2,1359,106.22695399211092,165.33115903204293,33,67,245.84991307176622,6,7,5,7,1,10,48.00678048009842,23.68883442678813,LOW
36821,567.9364133126305,4416,128,6,8,5,2,6,8664,50.09108810053983,198.0795108255762,40,60,219.82134931455906,6,6,5,6,5,9,14.226339597243419,20.360738725461452,LOW
8261,190.76314659471612,1579,8,0,0,13,12,9,29,19.451268701132502,87.30702189868747,57,43,313.74557817646644,4,5,6,4,0,1,33.17058944802949,3.955563816143081,LOW
31616,413.4010194891137,2277,422,158,220,7,9,5,1652,44.50774168479892,12.083094094993236,76,24,107.69327142972647,4,4,2,0,6,7,39.77530618189034,48.12119786101285,MEDIUM
34268,617.742724659853,5257,444,130,172,5,4,4,11644,125.6088685268481,42.26060151468,13,87,261.4168586826136,8,9,6,9,8,8,33.29673112898731,80.63841496794542,CRITICAL
48906,705.1382013704218,11617,168,60,101,8,5,9,16957,147.1682656785453,133.98010677257957,51,49,116.39020229954617,5,2,4,7,4,7,28.921348445287553,31.062618584413862,LOW
25926,567.2650783628206,5790,196,44,66,3,6,7,4843,76.6078171375264,126.29507045873325,27,73,234.70104789844814,8,7,5,7,4,9,53.47532522912892,30.088218614538114,LOW
18272,245.28754432978693,5438,68,5,6,11,14,13,1480,6.406551463841122,159.69429672125335,75,25,242.01238707408345,4,3,6,1,6,2,47.411219106348014,4.78948907178097,LOW
38718,464.66361404838335,4625,77,23,53,9,7,6,7289,25.30649775946321,58.23796208260295,74,26,48.73564454179551,3,3,1,2,4,6,46.221539103341314,14.43542187414569,LOW
4212,222.72227948189024,735,24,0,1,1,2,6,2019,51.70168342085854,155.09006395395548,29,71,219.45324427450643,6,7,6,8,9,10,64.26374611131969,15.406583273618152,LOW
1867,22.192288326653028,247,10,0,1,8,7,4,200,88.89487554597771,140.71696408949725,52,48,4.7753199816729985,4,4,0,6,3,9,71.53529700086803,10.950934276615367,LOW
41457,735.9905286684556,6639,49,7,10,8,11,10,1129,15.888578641770525,71.33475456563022,65,35,200.4843005498766,3,2,4,5,0,1,41.05512412524485,8.07012000718229,LOW
42281,496.0040163135848,11172,111,31,88,7,12,12,2592,141.78680831293283,113.64274813082278,49,51,279.00875544323,4,5,6,6,5,3,25.401153255171756,22.400408074982074,LOW
26700,580.7673084761341,5902,33,6,11,5,6,10,3615,57.9371326262381,37.98202361468208,88,12,29.133091595995488,3,1,0,0,8,5,56.18958746649975,10.354994150084229,LOW
4226,103.05093658381239,1143,54,7,21,4,7,5,568,137.32471159909934,95.9872556527607,10,90,375.48432656681086,9,9,9,9,3,10,10.660082988972546,23.564880110324474,LOW
24116,262.32783765197473,2432,27,3,16,9,11,10,2400,118.17566139976816,177.42749451557177,85,15,183.5022127957817,2,3,5,0,9,4,37.17300572965881,7.583168750013499,LOW
28223,977.89131910945,7573,282,83,143,7,6,4,7053,114.53840451475926,90.02636216682426,26,74,375.36651024962475,7,7,10,8,10,8,38.002356459756726,50.2873747287431,MEDIUM
38074,446.8770378842538,2472,364,132,245,4,6,2,1391,92.97433906842365,169.5176742303302,46,54,42.959369476453006,6,4,0,6,3,9,70.81795252837016,63.14632150263642,HIGH
35458,695.5009949181629,9649,110,22,42,10,11,9,3951,95.88365347251747,122.14813939934194,55,45,379.9610377678139,5,6,9,3,4,3,71.35698727155008,20.614337217835104,LOW
9608,178.45777291123568,1270,8,2,6,10,10,13,1357,97.51046910635598,46.456575489447786,84,16,43.67883977013869,1,3,0,1,5,4,57.64381088708339,7.4765786211093666,LOW
12678,369.57264790271216,1630,49,29,31,11,11,11,1674,96.16460111870941,120.41018649260032,68,32,184.5983193805344,4,4,5,2,2,3,34.32062167666896,16.301223446471276,LOW
